nous userons notre âme en de subtils complots,nuzyz@RCnOtRam|Ad@syptilkCplo.,12
et sans savoir pourquoi disent toujours  allons ,esAsavwaRpuRkwa|diz@tuZuRzalC.,12
notre âme est un trois-mâts cherchant son icarie ,nOtRamEte~tRwama|SERSAsCikari.,12
tes branches veulent voir le soleil de plus près ,tebRAS@v9l@vwaR|l@sOlEjd@plypRE.,12
qui savent le tuer sans quitter leur berceau,kisav@l@tHe|sAkitel9RbERso.,12
qui chantent   par ici  vous qui voulez manger,kiSAt@paRisi|vukivulemAZe.,12
nos pylades là-bas tendent leurs bras vers nous,nopilad@laba|tAd@l9RbRavERnu.,12
je traîne des serpents qui mordent mes souliers,Z@tREn@desERpA|kimORd@mesulje.,12
vers l'étrange et l'absurde invitent sa raison ,vERletRAZelapsyRd|e~vit@saREzC.,12
voilà bien ton emblème âme aux songes obscurs,vwalabje~tCAblEm|amosCZ@zOpskyR.,12
mon âme dans tes mains n'est pas un vain jouet,mCam@dAteme~|n|Epaze~ve~ZwE.,12
tous virent le signal et l'immense fumée,tusviR@l@sinjal|elimAs@fyme.,12
par les quatre côtés d'où soufflent les haleines,paRlekatR@kote|dt|usufl@lealEn.,12
vinrent docilement à la carrière rouge,ve~R@dOsil@mAt|alakaRjER@RuZ.,12
lavent dans le ruisseau les couleurs de la guerre,lav@dAl@RHiso|lekul9Rd@lagER.,12
chacun s'en retourna l'âme calme et ravie,Sake~szAR@tuRna|l|am@kalmeRavi.,12
le tout-puissant montait content de son ouvrage,l@tupHisAmCtE|kCt@d@sCuvRaZ.,12
la sottise l'erreur le péché la lésine,lasOtiz@leR9R|l@peSelalezin.,12
et nous alimentons nos aimables remords,enuzalimAtC|nozEmabl@R@mOR.,12
nos péchés sont têtus nos repentirs sont lâches ,nopeSesCtety|noR@pAtiRsClaS.,12
nous nous faisons payer grassement nos aveux,nunuf@zCpeje|gRas@mAnozav2.,12
et nous rentrons gaîment dans le chemin bourbeux,enuRAtRCgEmA|dAl@S@me~buRb2.,12
croyant par de vils pleurs laver toutes nos taches,kRwajApaRd@vilpl9R|lavetut@notaS.,12
sur l'oreiller du mal c'est satan trismégiste,syRlORejedymal|s|EsatAtRismeZist.,12
qui berce longuement notre esprit enchanté,kibERs@lCg@mA|nOtREspRitASAte.,12
et le riche métal de notre volonté,el@RiS@metal|d@nOtR@vOlCte.,12
est tout vaporisé par ce savant chimiste,EtuvapORize|paRs@savASimist.,12
c'est le diable qui tient les fils qui nous remuent ,sEl@djabl@ki|tje~lefilkinuR@my.,13
aux objets répugnants nous trouvons des appas ,ozObZERepynjA|nutRuvCdezapa.,12
chaque jour vers l'enfer nous descendons d'un pas,Sak@ZuRvERlAfER|nudesAdCdte~pa.,12
sans horreur à travers des ténèbres qui puent,sAOR9RatRavER|detenEbR@kipy.,12
ainsi qu'un débauché pauvre qui baise et mange,e~sike~deboSe|povR@kibEzemAZ.,12
le sein martyrisé d'une antique catin,l@se~maRtiRize|dt|ynAtik@kate~.,12
nous volons au passage un plaisir clandestin,nuvOlCzopasaZ|e~pleziRklAdEste~.,12
que nous pressons bien fort comme une vieille orange,k@nupResCbje~fOR|kOmyn@vjEjORAZ.,12
serré fourmillant comme un million d'helminthes,seRefuRmijAkOm|e~miljCdElme~t.,12
dans nos cerveaux ribote un peuple de démons,dAnosERvoRibot|e~p9pl@d@demC.,12
et quand nous respirons la mort dans nos poumons,ekAnuREspiRC|lamORdAnopumC.,12
descend fleuve invisible avec de sourdes plaintes,desAfl9ve~vizibl|avEkd@suRd@ple~t.,12
si le viol le poison le poignard l'incendie,sil@vjOll@pwazCl@pwanjaRle~sAdi.,13
n'ont pas encor brodé de leurs plaisants dessins,nCpazAkorbROde|d@l9RplEzAdese~.,12
le canevas banal de nos piteux destins,l@kan@vabanal|d@nopit2dEste~.,12
mais parmi les chacals les panthères les lices,mEpaRmileSakal|lepAtER@lelis.,12
les singes les scorpions les vautours les serpents,lese~Z@leskORpjClevotuRlesERpA.,13
les monstres glapissants hurlants grognants rampants,lemCstR@glapisA|yRlAgRoJARApA.,12
dans la ménagerie infâme de nos vices,dAlamenaZ@Ri|e~fam@d@novis.,12
il en est un plus laid plus méchant plus immonde ,ilAEte~plylE|plymeSAplyzimCd.,12
quoiqu'il ne pousse ni grands gestes ni grands cris,kwakiln@pus@ni|gRAZEst@nigRAkRi.,12
il ferait volontiers de la terre un débris,ilf@REvOlCtje|d@latERe~debRi.,12
et dans un bâillement avalerait le monde ,edAze~baj@mAt|aval@REl@mCd.,12
c'est l'ennui   l'œil chargé d'un pleur involontaire,sElAnHil2jSaRZe|dt|e~pl9Re~vOlCtER.,12
il rêve d'échafauds en fumant son houka,ilREv@dteSafoz|AfymAsCuka.,12
tu le connais lecteur ce monstre délicat,tyl@kOnElEkt9R|s@mCstR@delika.,12
 hypocrite lecteur  mon semblable  mon frère ,ipOkRit@lEkt9R|mCsAblabl@mCfRER.,12
lorsque par un décret des puissances suprêmes,lORsk@paRe~dekRE|depHisAs@sypREm.,12
le poëte apparaît en ce monde ennuyé,l@poEtapaREt|As@mCdAnHije.,12
sa mère épouvantée et pleine de blasphèmes,samERepuvAte|eplEn@d@blasfEm.,12
crispe ses poings vers dieu qui la prend en pitié ,kRisp@sepwe~vERdj2|kilapRAtApitje.,12
  ah  que n'ai-je mis bas tout un nœud de vipères,ak@neZ@miba|tute~n2d@vipER.,12
plutôt que de nourrir cette dérision ,plytok@d@nuRiR|sEt@deRizjC.,12
maudite soit la nuit aux plaisirs éphémères,modit@swalanHit|opleziRzefemER.,12
où mon ventre a conçu mon expiation ,umCvAtRakCsy|mCEkspjasjC.,12
puisque tu m'as choisie entre toutes les femmes,pHisk@tymasSwazi|AtR@tut@lefam.,12
pour être le dégoût de mon triste mari,puREtR@l@degu|d@mCtRist@maRi.,12
et que je ne puis pas rejeter dans les flammes,ek@Z@n@pHipa|R@Z@tedAleflam.,12
comme un billet d'amour ce monstre rabougri,kOme~bijEdtamuR|s@mCstR@RabugRi.,12
je ferai rejaillir ta haine qui m'accable,Z@f@ReR@ZajiR|taEn@kimakabl.,12
sur l'instrument maudit de tes méchancetés,syRle~stRymAmodi|d@temeSAs@te.,12
et je tordrai si bien cet arbre misérable,eZ@tORdResibje~|sEttaRbR@mizeRabl.,12
qu'il ne pourra pousser ses boutons empestés  ,kiln@puRapuse|sebutCzApEste.,12
elle ravale ainsi l'écume de sa haine,El@Ravale~si|l|ekym@d@saEn.,12
et ne comprenant pas les desseins éternels,en@kCpR@nApa|ledese~zetERnEl.,12
elle-même prépare au fond de la géhenne,El@mEm@pRepaR|ofCd@laZeEn.,12
les bûchers consacrés aux crimes maternels,lebySekCsakRez|okRim@matERnEl.,12
pourtant sous la tutelle invisible d'un ange,puRtAsulatytEl|e~vizibl@dte~AZ.,12
l'enfant déshérité s'enivre de soleil,lAfAdezeRite|sz|AnivR@d@sOlEj.,12
et dans tout ce qu'il boit et dans tout ce qu'il mange,edAtus@kilbwat|edAtus@kilmAZ.,12
retrouve l'ambroisie et le nectar vermeil,R@tRuv@lAbRwazi|el@nEktaRvERmEj.,12
il joue avec le vent cause avec le nuage,ilZuavEkl@vA|kozavEkl@nHaZ.,12
et s'enivre en chantant du chemin de la croix ,eszAnivRASAtA|dyS@me~d@lakRwa.,12
et l'esprit qui le suit dans son pèlerinage,elEspRikil@sHi|dAsCpEl@RinaZ.,12
pleure de le voir gai comme un oiseau des bois,pl9R@d@l@vwaRge|kOme~wazodebwa.,12
tous ceux qu'il veut aimer l'observent avec crainte,tuss2kilv2teme|l|OpsERvtavEkkRe~t.,11
ou bien s'enhardissant de sa tranquillité,ubje~szAaRdisA|d@satRAkilite.,12
cherchent à qui saura lui tirer une plainte,SERStakisoRalHi|tiReyn@ple~t.,11
et font sur lui l'essai de leur férocité,efCsyRlHilesE|d@l9RfeROsite.,12
dans le pain et le vin destinés à sa bouche,dAl@pe~el@ve~|dEstinezasabuS.,12
sa femme va criant sur les places publiques ,safam@vakRijAsyRleplas@pyblik.,13
  puisqu'il me trouve assez belle pour m'adorer,pjiskilm@tRuvase|bEl@puRmadORe.,12
je ferai le métier des idoles antiques,Z@f@Rel@metje|dezidOl@zAtik.,12
et comme elles je veux me faire redorer ,ekOmEl@Z@v2|m@fER@R@dore.,12
et je me soûlerai de nard d'encens de myrrhe,eZ@m@sul@Re|d@naRdtAsAd@miR.,12
de génuflexions de viandes et de vins,d@ZenyflEksjC|d@vjAd@zed@ve~.,13
pour savoir si je puis dans un cœur qui m'admire,puRsavwaRsiZ@pHi|dAze~k9rkimadmiR.,12
usurper en riant les hommages divins ,yzyRpeARjA|leOmaZ@dive~.,12
et quand je m'ennuîrai de ces farces impies,ekAZ@menjiRE|d@sefaRs@ze~pi.,12
je poserai sur lui ma frêle et forte main ,Z@poz@ResyRlHi|mafRElefORt@me~.,12
et mes ongles pareils aux ongles des harpies,emezCgl@paREjz|ozCgl@deaRpi.,12
sauront jusqu'à son cœur se frayer un chemin,soRCZyskasCk9r|s@fRejee~S@me~.,12
comme un tout jeune oiseau qui tremble et qui palpite,kOme~tuZ9nwazo|kitRAblekipalpit.,12
j'arracherai ce cœur tout rouge de son sein,ZaRaS@Res@k9r|tuRuZ@d@sCse~.,12
et pour rassasier ma bête favorite,epuRRasazje|mabEt@favORit.,12
je le lui jetterai par terre avec dédain  ,Z@l@lHiZEt@Re|paRtERavEkdede~.,12
vers le ciel où son œil voit un trône splendide,vERl@sjElusC2j|vwate~tRon@splAdid.,12
le poëte serein lève ses bras pieux,l@poEt@s@Re~|lEv@sebRapj2.,12
et les vastes éclairs de son esprit lucide,elevast@zeklER|d@sCEspRilysid.,12
  soyez béni mon dieu qui donnez la souffrance,swajebenimCdj2|kidOnelasufRAs.,12
comme un divin remède à nos impuretés,kOme~dive~R@mEd|anoze~pyR@te.,12
et comme la meilleure et la plus pure essence,ekOm@lamEj2R|elaplypyResAs.,12
qui prépare les forts aux saintes voluptés ,kipRepaR@lefORz|ose~t@vOlypte.,12
je sais que vous gardez une place au poëte,Z@sEk@vugaRde|yn@plasopoEt.,12
dans les rangs bienheureux des saintes légions,dAleRAbje~n9R2|dese~t@leZjC.,12
et que vous l'invitez à l'éternelle fête,ek@vule~vite|aletERnEl@fEt.,12
des trônes des vertus des dominations,detRon@devERty|dedOminasjC.,12
je sais que la douleur est la noblesse unique,Z@sEk@ladul9R|ElanOblEsynik.,12
où ne mordront jamais la terre et les enfers,un@mORdRCZamE|latERelezAfER.,12
et qu'il faut pour tresser ma couronne mystique,ekilfopuRtRese|makuROn@mistik.,12
imposer tous les temps et tous les univers,e~pozetusletAz|etuslezynivER.,12
mais les bijoux perdus de l'antique palmyre,mElebiZupERdy|d@lAtik@palmiR.,12
les métaux inconnus les perles de la mer,lemetoze~kOny|lepERl@d@lamER.,12
par votre main montés ne pourraient pas suffire,paRvOtR@me~mCte|n@puREpasyfiR.,12
à ce beau diadème éblouissant et clair ,as@bodjadEm|ebluisAteklER.,12
car il ne sera fait que de pure lumière,kaRiln@s@RafE|k@d@pyR@lymjER.,12
puisée au foyer saint des rayons primitifs,pHizeofwajese~|deREjCpRimitif.,12
et dont les yeux mortels dans leur splendeur entière,edClezj2mORtEl|dAl9RsplAd9RAtjER.,12
ne sont que des miroirs obscurcis et plaintifs ,n@sCk@demiRwaRz|OpskyRsizeple~tif.,12
souvent pour s'amuser les hommes d'équipage,suvApuRszamyze|leOm@dtekipaZ.,12
qui suivent indolents compagnons de voyage,kisHivte~dOlAkCpanjCd@vwajaZ.,11
le navire glissant sur les gouffres amers,l@naviR@glisA|syRlegufR@zamER.,12
a peine les ont-ils déposés sur les planches,apEn@lezCtil|depozesyRleplAS.,12
que ces rois de l'azur maladroits et honteux,k@seRwad@lazyR|maladRwazeCt2.,12
laissent piteusement leurs grandes ailes blanches,lEspit2z@mAl9R|gRAd@zEl@blAS.,11
comme des avirons traîner à côté d'eux,kOm@dezaviRC|tReneakotedt2.,12
ce voyageur ailé comme il est gauche et veule ,s@vwajaZ9Rele|kOmilEgoSev2l.,12
lui naguère si beau qu'il est comique et laid ,lHinagER@sibo|k|ilEkOmikelE.,12
l'un agace son bec avec un brûle-gueule,le~agas@sCbEk|avEke~bRyl@g9l.,12
l'autre mime en boitant l'infirme qui volait ,lotR@mimAbwatA|l|e~fiRm@kivOlE.,12
le poëte est semblable au prince des nuées,l@poEtEsAblabl|opRe~s@denHe.,12
qui hante la tempête et se rit de l'archer ,kiAt@latApEt|es@Rid@laRSe.,12
exilé sur le sol au milieu des huées,EgzilesyRl@sOl|omilj2deHe.,12
au-dessus des étangs au-dessus des vallées,od@sydezetAz|od@sydevale.,12
des montagnes des bois des nuages des mers,demCtanj@debwa|denHaZ@demER.,12
par delà le soleil par delà les éthers,paRd@lal@sOlEj|paRd@lalezetER.,12
par delà les confins des sphères étoilées,paRd@lalekCfe~|desfER@zetwale.,12
mon esprit tu te meus avec agilité,mCEspRityt@m2z|avEkaZilite.,12
et comme un bon nageur qui se pâme dans l'onde,ekOme~bCnaZ9R|kis@pam@dAlCd.,12
tu sillonnes gaîment l'immensité profonde,tysijOn@gEmA|l|imAsitepROfCd.,12
avec une indicible et mâle volupté,avEkyne~disibl|emal@vOlypte.,12
envole-toi bien loin de ces miasmes morbides,AvOl@twabje~lwe~|d@semjasm@mORbid.,13
va te purifier dans l'air supérieur,vat@pyRifje|dAlERsypeRj9R.,12
et bois comme une pure et divine liqueur,ebwakOmyn@pyR|edivin@lik9R.,12
le feu clair qui remplit les espaces limpides,l@f2klERkiRApli|lezEspas@le~pid.,12
derrière les ennuis et les vastes chagrins,dERjER@lezAnHiz|elevast@SagRe~.,12
heureux celui qui peut d'une aile vigoureuse,2R2s@lHikip2|dt|ynEl@viguR2z.,12
s'élancer vers les champs lumineux et sereins ,szelAsevERleSA|lymin2zes@Re~.,12
celui dont les pensers comme des alouettes,s@lHidClepAse|kOm@dezalwEt.,12
vers les cieux le matin prennent un libre essor,vERlesj2l@mate~|pREnte~libResOR.,11
 qui plane sur la vie et comprend sans effort,kiplan@syRlavi|ekCpRAsAzefOR.,12
le langage des fleurs et des choses muettes ,l@lAgaZ@defl9Rz|edeSoz@mHEt.,12
la nature est un temple où de vivants piliers,lanatyREte~tApl|ud@vivApilje.,12
l'homme y passe à travers des forêts de symboles,lOmipasatRavER|defOREd@se~bOl.,12
qui l'observent avec des regards familiers,kilOpsERvtavEkde|R@gaRfamilje.,11
comme de longs échos qui de loin se confondent,kOm@d@lCzeko|kid@lwe~s@kCfCd.,12
dans une ténébreuse et profonde unité,dAzyn@tenebR2z|epROfCdynite.,12
vaste comme la nuit et comme la clarté,vast@kOm@lanHit|ekOm@laklaRte.,12
les parfums les couleurs et les sons se répondent,lepaRfe~lekul9Rz|elesCs@RepCd.,12
il est des parfums frais comme des chairs d'enfants,ilEdepaRfe~fRE|kOm@deSERdtAfA.,12
doux comme les hautbois verts comme les prairies,dukOm@leobwa|vERkOm@lepReRi.,12
 et d'autres corrompus riches et triomphants,edtotR@kORCpy|RiS@zetRijCfA.,13
ayant l'expansion des choses infinies,EjAlEkspAsjC|deSoz@ze~fini.,12
comme l'ambre le musc le benjoin et l'encens,kOm@lAbR@l@mysk|l@b9~Zwe~elAsA.,12
j'aime le souvenir de ces époques nues,ZEm@l@suv@niR|d@sezepOk@ny.,12
dont phœbus se plaisait à dorer les statues,dCfEbyss@plEzEt|adORelestaty.,12
alors l'homme et la femme en leur agilité,alORlOmelafam|Al9RaZilite.,12
jouissaient sans mensonge et sans anxiété,ZwisEsAmAsCZ|esAzAksjete.,12
