et l'ombre et le sommeil descendent sur mes yeux ,elCbRel@sOmEj|desAd@syRmezj2,12
l'amour n'a pas de sons qui puissent l'exprimer ,lamuRnapad@sC|kipHis@lEkspRime,12
ô lyre en disent plus que ta vaine harmonie ,oliRAdiz@ply|k@tavEnaRmOni,12
qui meurent pour mourir qui vécurent pour vivre,kim9R@puRmuRiR|kivekyR@puRvivR,12
à travers les rameaux qui pleurent leur feuillage ,atRavERleRamo|kipl9R@l9Rf9jaZ,12
plus prompts que l'aquilon fondent de toutes parts,plypRCk@lakilC|fCd@d@tut@paR,12
s'étendent tout à coup comme deux sombres ailes,szetAd@tutaku|kOm@d2sCbR@zEl,12
ces tonnerres lointains se croisent se répondent ,setOnER@lwe~te~|s@kRwaz@s@RepCd,12
et bénissent du moins le coup qui les rassemble,ebenis@dymwe~|l@kukileRasAbl,12
pleuvent sur les deux camps  d'intrépides soldats,pl2v@syRled2kA|dt|e~tRepid@sOlda,12
viennent braver la mort sur les corps des mourants ,vjEn@bRavelamOR|syRlekORdemuRA,12
les feux croisent les feux le fer frappe le fer ,lef2kRwaz@lef2|l@fERfRap@l@fER,12
d'une poussière humide obscurcissent les airs,dtyn@pusjERymid|OpskyRsis@lezER,12
du fracas de leur chute ébranlent les déserts,dyfRakad@l9RSyt|ebRAl@ledezER,12
de cette plaine en deuil s'élèvent dans les airs ,d@sEt@plEnAd9j|sz|elEv@dAlezER,12
mêlant leurs voix d'airain montent par intervalle,mElAl9RvwadtERe~|mCt@paRe~tERval,12
s'éloignent par degrés et sur l'aile des vents,szelwanj@paRd@gRez|esyRlEl@devA,12
nous jettent leurs accords et les cris des mourants ,nuZEt@l9RzakORz|elekRidemuRA,12
on dirait qu'on entend l'âme des morts passer ,CdiREkCAtA|l|am@demORpase,12
et je sens par moments sur mon âme calmée,eZ@sApaRmOmA|syRmCam@kalme,12
se détachant de lui pâlissent par degré,s@detaSAd@lHi|palis@paRd@gRe,12
le cherchent dans l'espace et ne le trouvent plus,l@SERS@dAlEspas|en@l@tRuv@ply,12
tels brillent dans la nuit à travers les rameaux,tElbRij@dAlanHit|atRavERleRamo,12
ils tombent  de leur main la lance échappe et roule,iltCb@d@l9Rme~|lalAseSapeRul,12
des entraves des sens son âme se délie ,dezAtRav@desA|sCam@s@deli,12
n'indiquèrent jamais ces êtres indécis ,ne~dikER@ZamE|seEtR@ze~desi,12
tantôt de ce qui fut ils rendent les images ,tAtod@s@kifyt|ilRAd@lezimaZ,12
apparaissent d'avance en leurs jeux ébauchés,apaREs@dtavAs|Al9RZ2zeboSe,12
ne connaissent ni lois ni repos ni limites ,n@kOnEs@nilwa|niR@ponilimit,12
des sommets escarpés s'élancent dans les airs ,desOmEzEskaRpe|sz|elAs@dAlezER,12
s'y déroulent sans terme en horizons nouveaux ,szideRul@sAtERm|AORizCnuvo,12
du héros endormi portait l'âme tremblante,dyeRozAdORmi|pORtElam@tRAblAt,12
tes lenteurs à la fin lassent ma patience ,telAt9Rzalafe~|las@mapasjAs,12
transportés à david passent tous à ses fils,tRAspORtezadavid|pas@tuszasefil,12
se pose en soupirant comme une âme exilée,s@pozAsupiRA|kOmynamEgzile,12
en tirent des soupirs des hurlements des cris ,AtiR@desupiR|deyRl@mAdekRi,12
laissent sur le gazon tomber un jour livide,lEs@syRl@gazC|tCbee~ZuRlivid,12
 t'adorèrent jadis le tibre et l'eurotas,ttadORER@Zadis|l@tibRel2Rotas,12
 ne le prononcent plus de peur de l'avilir,n@l@pROnCs@ply|d@p9Rd@laviliR,12
 quand tes droits ont vaincu s'offrent pour tes vengeurs ,kAtedRwazCve~ky|sz|OfR@puRtevAZ9R,12
 ils poursuivent partout son ombre renaissante ,ilpuRsHiv@paRtu|sCCbR@R@nEsAt,12
notre âme est suspendue et tremble à chaque haleine,nOtRamEsyspAdy|etRAblaSakalEn,12
de l'olivier sacré baignèrent les racines,d@lOlivjesakRe|benjER@leRasin,12
et son âme viendra guider mon âme errante,esCam@vje~dRa|gidemCameRAt,12
tous les infortunés chérissent ta lumière ,tusleze~foRtune|SeRis@talymjER,12
et rouvrent devant toi leurs yeux noyés de pleurs,eRuvR@d@vAtwa|l9Rzj2nwajed@pl9R,12
tes rayons argentés se brisent dans les eaux ,teREjCzaRZAte|s@bRiz@dAlezo,12
les anges amoureux se parlent sans parole,lezAZ@zamuR2|s@paRl@sApaROl,12
caressant doucement une âme épanouie,kaResAdus@mAt|ynamepanwi,12
ah  que nos longs regards se suivent se prolongent,ak@nolCR@gaR|s@sHiv@s@pROlCZ,12
la vigne le figuier la voilent la tapissent ,lavinj@l@figje|lavwal@latapis,12
conservent plus longtemps aux pâles violettes,kCsERv@plylCtAz|opal@vjOlEt,12
fendent ce ciel limpide et battent comme l'aile,fAd@s@sjElle~pid|ebat@kOm@lEl,12
sina l'olympe même en conservent la trace ,sinalole~p@mEm|AkCsERv@latRas,12
qui montent tous les soirs du fond de ces vallées,kimCt@tusleswaR|dyfCd@sevale,12
seize ans  puissent longtemps ces doux anniversaires,sEzApHis@lCtA|seduzanivERsER,12
tous les sentiers fleuris qui descendent des bois,tuslesAtjefl9Ri|kidesAd@debwa,12
mon âme s'en troublait mon oreille ravie,mCam@szAtRublE|mCOREj@Ravi,12
mille ombres de beautés dansent devant mes yeux ,milCbR@d@bote|dAs@d@vAmezj2,12
sur ma peau qui frémit glissent comme un doux vent ,syRmapokifRemi|glis@kOme~duvA,12
car je le sens ce soir mon âme n'est qu'amour ,kaRZ@l@sAs@swaR|mCam@nEkamuR,12
les mots inanimés tombent morts de la lyre,lemozinanime|tCb@mORd@laliR,12
coulent du cœur de paul et des yeux des lecteurs,kul@dyk9rd@pol|edezj2delEkt9R,12
fixèrent ma pensée et mes pas sur la place,fiksER@mapAse|emepasyRlaplas,12
 qu'ils ne se passent pas pleine de mains en mains,kiln@s@pas@pa|plEn@d@me~zAme~,12
 les vierges à ses sons n'enchaînent point leurs pas,levjERZ@zasesC|n|ASEn@pwe~l9Rpa,12
qui fuyaient nos plaisirs pour des plaisirs plus doux,kifHjE@nopleziR|puRdepleziRplydu,12
on eût dit qu'à son tour l'âme de ce beau lieu,CydikasCtuR|l|am@d@s@bolj2,12
parle à l'âme de paix d'amour d'éternité,paRlalam@d@pE|dt|amuRdtetERnite,12
et je croyais sentir tant notre âme a de force,eZ@kRwajEsAtiR|tAnOtRamad@fORs,12
six ans sont retranchés des jours de mon jeune âge,siszAsCR@tRASe|deZuRd@mCZ9naZ,12
furent des pas égaux dans un même chemin ,fyR@depazego|dAze~mEm@S@me~,12
se teignent dans la nef les clartés de l'aurore,s@tEnj@dAlanEf|leklaRted@lOROR,12
je répands à ses pieds mon âme dans la nuit,Z@RepAzasepje|mCam@dAlanHi,12
comme l'âme des morts le souffle de la bise,kOm@lam@demOR|l@sufl@d@labiz,12
j'aurais voulu trouver une âme et des accens,ZOREvulytRuve|ynamedezaksA,12
qui confondent la vie avec l'éternité,kikCfCd@lavi|avEkletERnite,12
au foyer des soleils qui s'approchent de vous,ofwajedesOlEj|kiszapROS@d@vu,12
la nature et le temps ne le comprennent pas,lanatyRel@tA|n@l@kCpREn@pa,12
tentes que pour un jour dressent les nations,tAt@k@puRe~ZuR|dREs@lenasjC,12
foulent pour faire place à des tentes nouvelles,ful@puRfER@plas|adetAt@nuvEl,12
comment donc marque-t-il du sang pur des victimes,kOmA@dCkmaRk@|t|dysApyRdeviktim,12
où deux droits violés se heurtent dans le temps ,ud2dRwavjOle|s@9Rt@dAl@tA,12
ma mère et ses enfans s'enfuyaient dans les bois ,mamEResezAfA|sz|AfHjE@dAlebwa,12
retombent sur le temps et non pas sur leurs têtes ,R@tCb@syRl@tAz|enCpasyRl9RtEt,12
les uns de leur vieux sang teignent ces chers pavés,leze~d@l9Rvj2sA|tEnj@seSERpave,12
s'échappent dispersés sous les coups de fusil,szeSap@dispERse|sulekud@fyzi,12
où les alpes du nord enfoncent leurs racines,ulezalp@dynORt|AfCs@l9RRasin,12
les pins m'ouvrent plus loin leurs hautes colonnades,lepe~muvR@plylwe~|l9Rot@kOlOnad,12
où les chalets des bois bordent les précipices,uleSalEdebwa|bORd@lepResipis,12
 ils montent quelquefois jusque parmi ces nues,ilmCt@kElk@fwa|Zysk@paRmiseny,12
du dieu qui les créa s'entretinssent dans l'ombre,dydj2kilekRea|sz|AtR@te~s@dAlCbR,12
et par pitié pour nous pleurer avec notre âme ,epaRpitjepuRnu|pl9ReavEknOtRam,12
ici ces pics glacés qui ne fondent jamais,isisepikglase|kin@fCd@ZamE,12
qui bercent fleurs et nids sur leur filet flottant ,kibERs@fl9Rzeni|syRl9RfilEflOtA,12
hauts gazons où sur l'or nagent les papillons,ogazCzusyRlOR|naZ@lepapijC,12
où les vents creusent seuls leur trace en verts sillons ,ulevAkR2z@s9l|l9RtRasAvERsijC,12
grandes ombres des monts qui brunissent leurs flancs,gRAd@zCbR@demC|kibRynis@l9RflA,12
silence où l'âme dort et s'écoute rêver ,silAsulam@dORt|eszekut@Reve,12
des troupeaux de chamois qui volent sur l'abîme,detRupod@Samwa|kivOl@syRlabim,12
chants de milliers d'oiseaux qui confondent leurs voix,SAd@miljedtwazo|kikCfCd@l9Rvwa,12
du granit au granit joignent les intervalles,dygRanittogRanit|Zwanj@leze~tERval,12
s'enlacent sur le sol comme de noirs serpens,szAlas@syRl@sOl|kOm@d@nwaRsErpA,12
et retiennent les blocs entre leurs nœuds rampans ,eR@tjEn@leblOkz|AtR@l9Rn9RApA,12
murmurent jusqu'au lac dans leur solide ornière ,myRmyR@Zyskolak|dAl9RsOlidORnjER,12
le sol monte trois blocs vous servent de degrés,l@sOlmCt@tRwablOk|vusERv@d@d@gRe,12
en soutiennent le dôme en gigantesque ogive ,AsutjEn@l@dom|AZigAtEskOZiv,12
se pend à l'un des nids qui bordent la corniche,s@pAtale~deni|kibORd@lakORniS,12
lire aux rayons flottans qui tremblent sur ma bible,liRoREjCflotA|kitRAbl@syRmabibl,12
renaissent pour tomber et tombent pour renaître,R@nEs@puRtCbe|etCb@puRR@nEtR,12
et suspendent du bord qu'elles viennent lécher,esyspAd@dybOR|k|El@vjEn@leSe,12
rejaillissent de terre en gerbes d'étincelles,R@Zajis@d@tER|AZERb@dtete~sEl,12
où la vie et l'amour ne fissent que d'éclore ,ulavielamuR|n@fis@k@dteklOR,12
créer l'âme de l'âme et l'amour de l'amour,kReelam@d@lam|elamuRd@lamuR,12
j'entr'ouvre en vain mes bras au vent mon cœur est seul ,ZAntrAve~mebRazo|vA@mCk9rEs9l,12
les troncs des châtaigniers qui bordent la clairière,letRCdeSatEnjje|kibORd@laklERjER,12
deux pieds de marbre blanc brillent sur l'herbe verte ,d2pjed@maRbR@blA|bRij@syRlERb@vERt,12
changeassent de bonheur de regard d'attitude,SAZas@d@bOn9R|d@R@gaRdtatityd,12
l'heure du repas vint  ils mangèrent  leur main,l9R@dyR@pave~t|ilmAZER@l9Rme~,12
leurs genoux rapprochés leur servirent de table ,l9RZ@nuRapROSe|l9RsERviR@d@tabl,12
ils choisirent la fraise au même plat d'érable,ilSwaziR@lafREz|omEm@pladteRabl,12
partagèrent la grappe et le rayon de miel,paRtaZER@lagRap|el@REjCd@mjEl,12
et dans la même coupe ils burent l'eau du ciel,edAlamEm@kup|ilbyR@lodysjEl,12
ils vinrent s'abriter contre le tronc noirci,ilve~R@szabRite|kCtR@l@tRCnwaRsi,12
ils s'arrêtent glacés d'horreur sur le rivage ,ilszaREt@glase|d|OR9RsyRl@RivaZ,12
ils m'entendent j'accours  je montre de ma main,ilmAtAd@ZakuR|Z@mCtR@d@mame~,12
quatre éclairs à la fois jaillissent de la pierre,katReklERzalafwa|Zajis@d@lapjER,12
du pont sans parapet pressent mordent les rives,dypCsApaRapE|pREs@mORd@leRiv,12
le bonheur et la mort luttent sur son visage ,l@bOn9RelamOR|lyt@syRsCvizaZ,12
mêlés aux cheveux blancs de ce front d'un autre âge,melezoS@v2blA|d@s@fRCdte~otRaZ,12
concentrer toute une âme en un seul sentiment,kCsAtRetutynam|Ae~s9lsAtimA,12
remirent son sommeil et son réveil à dieu,R@miR@sCsOmEj|esCRevEjadj2,12
d'espoir et de bonheur l'âme déjà remplie,dtEspwaRed@bOn9R|l|am@deZaRApli,12
mon cœur me l'avait dit  toute âme est sœur d'une âme ,mCk9rm@lavEdi|tutamEs2Rdtynam,12
l'œil ne cherche plus rien l'âme n'a plus de vide,l2jn@SERS@plyRje~|l|am@naplyd@vid,12
l'âme de plus en plus aspire à se confondre ,lam@d@plyzAplyz|aspiRas@kCfCdR,12
mon âme que rongeait sa vague solitude,mCam@k@RCZE|savag@sOlityd,12
ils y plongent sans ombre ils y lisent sans voile,ilziplCZ@sAzCbR|ilziliz@sAvwal,12
l'âme coule toujours et n'a plus de langueur ,lam@kul@tuZuRz|enaplyd@lAg9R,12
et les chevreuils privés qui mangent dans sa main ,eleS@vR9jpRive|kimAZ@dAsame~,12
nous ramènent demain toujours des jours pareils ,nuRamEn@d@me~|tuZuRdeZuRpaREj,12
leurs regards dessillés s'aperçurent de l'ange ,l9RR@gaRdesije|sz|apERsyR@d@lAZ,12
des larmes dans mes yeux montent  laurence vient,delaRm@dAmezj2|mCt@loRAs@vje~,12
toute âme à ton aspect ou s'écrie ou soupire,tutamatCaspEt|uszekRiusupiR,12
ou si cette âme à qui ce beau corps fut donné,usisEtamaki|s@bokORfydOne,12
me vinrent l'autre jour en regardant laurence,m@ve~R@lotR@ZuR|AR@gaRdAloRAs,12
où l'humide rayon de l'âme qu'il dévoile,ulymid@REjC|d@lam@kildevwal,12
des aiguilles de glace où s'éclairent ces monts,dezegHij@d@glas|uszeklER@semC,12
les vagues de brouillards n'y reposent jamais ,levag@d@bRujaR|n|iR@poz@ZamE,12
qui sillonnent les rocs sous leurs bonds déchirans,kisijOn@leROk|sul9RbCdeSiRA,12
qui garnissent la roche où nous nous enfonçons ,kigaRnis@laROS|ununuzAfCsC,12
plus les vents déchaînés hurlent d'horribles cris,plylevAdeSene|yRl@dORibl@kRi,12
que mon âme respire et vit dans deux haleines ,k@mCam@REspiR|evidAd2alEn,12
que la terre et le ciel joignent par tant de trames ,k@latERel@sjEl|Zwanj@paRtAd@tRam,12
croissent du même tronc et sous la même écorce ,kRwas@dymEm@tRC|esulamEmekORs,12
mais les comparaisons manquent  je me souvien,mElekCpaREzC|mAk@Z@m@suvje~,12
mon dieu  vos dons toujours dépassent vos promesses ,mCdj2vodCtuZuR|depas@vopROmEs,12
je dirais  que ces jours ne finissent jamais ,Z@diREk@seZuR|n@finis@ZamE,12
ne pouvant contenir l'impatient délire,n@puvAkCtniRle~pasjA@deliR,12
des mères qui fuyaient fragile et doux trésor,demER@kifHjE@|fRaZiledutRezOR,12
et perdre et retrouver notre âme à chaque flot,epERdReR@tRuve|nOtRamaSak@flo,12
mon âme cherche en vain des mots pour se répandre ,mCam@SERSAve~|demopuRs@RepAdR,12
la nature est la scène et notre âme est la voix ,lanatyRElasEn|enOtRamElavwa,12
proclamons-l'y nous-même et chantons-lui notre âme ,pRoklamClinumEm|eSAtClHinOtRam,12
d'où coule tant de vie où rentrent tant de morts ,dtukul@tAd@vi|uRAtR@tAd@mOR,12
mon âme transparente absorbait la lumière,mCam@tRAspaRAt|apsORbElalymjER,12
que l'âme vide attire et colore en nuages,k@lam@vidatiR|ekOlORAnHaZ,12
voilà nos seuls soucis ici-bas  mais notre âme,vwalanos9lsusiz|isibamEnOtRam,12
les vents roulent sur nous des collines de neige,levARul@syRnu|dekOlin@d@nEZ,12
comme avec volupté l'âme qui s'y replie,kOmavEkvOlypte|l|am@kisziR@pli,12
ses pieds veulent courir  oh  dors  pauvre enfant dors ,sepjev9l@kuRiR|odORpovRAfAdOR,12
devinrent sous mes pas une solide plaine ,d@ve~R@sumepaz|yn@sOlid@plEn,12
briser notre âme en deux   oh  oui je te pardonne,bRizenOtRamAd2z|owiZ@t@paRdOn,12
n'auraient pu soutenir ce qu'appuyait mon bras,nORE@pysutniR|s@kapHijEmCbRa,12
et s'accroît tous les jours dans mon âme pour elle ,eszakRwatusleZuR|dAmCam@puREl,12
amour dont les amans savent seuls le mystère,amuRdClezamA|sav@s9ll@mistER,12
sous ses rayons de vie a pu créer une âme ,suseREjCd@vi|apykReeynam,12
ces deux hommes de bien y montent dans la nuit ,sed2Om@d@bje~|imCt@dAlanHi,12
ils approchent  j'entends leurs pas lourds retentir ,ilzapROS@ZAtA|l9RpaluRR@tAtiR,12
mes longs cheveux bouclés qui roulent sur mon cou,melCS@v2bukle|kiRul@syRmCku,12
d'un jeune montagnard me donnent la figure ,dte~Z9n@mCtanjaR|m@dOn@lafigyR,12
seigneur  oh  pardonnez à cette âme insensée ,sEnj9RopaRdOne|asEtame~sAse,12
entr'ouvrent les rideaux se penchent sur les lits,AntruvR@leRido|s@pAS@syRleli,12
d'où viennent ces respects ces soins qui m'environnent,dtuvjEn@seREspE|seswe~kimAviROn,12
ils disent que paris a tué le tyran,ildiz@k@paRiz|atHel@tiRA,12
que les cachots vidés s'ouvrent partout d'eux-même,k@lekaSovide|sz|uvR@paRtudt2mEm,12
remontent par un vague et lointain souvenir,R@mCt@paRe~vag|elwe~te~suv@niR,12
ils viennent dans mon front se renouer en foule ,ilvjEn@dAmCfRC|s@R@nweAful,12
 n'épargnent nul de ceux qui montaient à l'autel ,nepaRnj@nyld@s2|kimCtEtalotEl,12
 quoi  ce rêve d'une âme à s'enflammer trop prompte,kwas@REv@dtynam|aszAflametRopRCpt,12
 qui prennent pour amour leurs naïves chimères ,kipREn@puRamuR|l9Rnaiv@SimER,12
 vous ne laisserez pas l'âme de votre père,vun@les@Repa|l|am@d@vOtR@pER,12
 que mes doigts mutilés ne peuvent plus tenir,k@medwamytile|n@p9v@plyt@niR,12
 qui sur vos mains de fils tombent de mes paupières,kisyRvome~d@fil|tCb@d@mepopjER,12
 au nom des tendres soins que j'ai pris de votre âme,onCdetAdR@swe~|k@ZepRid@vOtRam,12
 où l'âme des chrétiens prête à quitter le corps,ulam@dekRetje~|pREtakitel@kOR,12
et je fus à la grotte avant qu'ils l'eussent vue ,eZ@fyzalagROt|avAkillys@vy,12
par quels vœux arrachés à mon âme surprise,paRkElv2zaRaSez|amCam@syRpRiz,12
ondoyèrent pareils aux flots dans la tempête ,CdwajER@paREjz|oflodAlatApEt,12
qu'en retrouvant sa sœur l'âme à l'âme renvoie,kAR@tRuvAsas2R|l|amalam@RAvwa,12
d'autres rêvent leur ciel mais moi j'ai vu le mien ,dtotR@REv@l9RsjEl|mEmwaZevyl@mje~,12
que les hommes trompés ne se doutent jamais,k@leOm@tRCpe|n@s@dut@ZamE,12
obligé d'arracher à l'âme sa pensée,ObliZedtaRaSe|alam@sapAse,12
nous fis pendant deux ans vivre d'une seule âme,nufipAdAd2zA|vivR@dtyn@s9lam,12
les premiers sur l'autel lui servent de victimes ,lepR@mjesyRlotEl|lHisERv@d@viktim,12
ils suivent sans détours leur route  ah  je le crois,ilsHiv@sAdetuR|l9RRutaZ@l@kRwa,12
se fussent conservés purs seuls sans autre garde,s@fys@kCsERve|pyRs9lsAzotR@gaRd,12
parmi les châtaigniers sèment l'orge et le seigle,paRmileSatEnjje|sEm@lORZel@sEgl,12
comme ces passereaux que dans notre jeune âge,kOm@sepas@Ro|k@dAnOtR@Z9naZ,12
quand son âme le soir au jardin recueillie,kAsCam@l@swaR|oZaRde~R@k9ji,12
hantent les mêmes bords vivent des mêmes vies ,At@lemEm@bOR|viv@demEm@vi,12
y cramponnent leurs pieds dans les roches fendues,ikRApOn@l9Rpje|dAleROS@fAdy,12
dont mille filets d'onde humectent le velours,dCmil@filEdtCdymEkt@l@v@luR,12
des monts tout blancs de neige encadrent l'horizon,demCtublAd@nEZ|AkadR@lORizC,12
laissent voir un pan bleu de ciel pur sur nos têtes ,lEs@vwaRe~pAbl2|d@sjElpyRsyRnotEt,12
que le père et l'enfant écoutent les fronts nus,k@l@pERelAfAt|ekut@lefRCny,12
ne s'y disputent pas le soleil et la place,n@szidispyt@pa|l@sOlEjelaplas,12
mènent de l'un à l'autre et de là vers l'église,mEn@d@le~alotR|ed@lavERlegliz,12
que recouvrent bientôt la mauve et les orties,k@R@kuvR@bje~to|lamovelezORti,12
et les troncs des noyers qui la couvrent du nord,eletRCdenwaje|kilakuvR@dynOR,12
aux regards des passans en dérobent l'abord,oR@gaRdepasAz|AdeROb@labOR,12
tels que l'onde les roule en forment la muraille ,tElk@lCd@leRul|AfORm@lamyRaj,12
y suspendent partout leurs panaches flottans,isyspAd@paRtu|l9RpanaS@flotA,12
reçoivent les premiers et les derniers soleils ,R@swav@lepR@mjez|eledERnjesOlEj,12
au vol de l'ouragan ils opposent leur poids,ovOld@luRagA|ilzOpoz@l9Rpwa,12
rendent dans leurs accords des chants toujours nouveaux,RAd@dAl9RzakOR|deSAtuZuRnuvo,12
mes oiseaux familiers chantent pour m'égayer,mezwazofamilje|SAt@puRmegeje,12
ces murs ne sentent pas leur froide nudité ,semyRn@sAt@pa|l9RfRwad@nydite,12
de leur pampre encor vert décorent le plancher ,d@l9RpApRAkorvER|dekOR@l@plASe,12
me dit ce que j'attends dans cette âpre demeure,m@dis@k@ZatA|dAsEtapR@d@m9R,12
a défaut d'ange hélas  nous glissent leur denier ,adefodtAZelas|nuglis@l9Rd@nje,12
suffisent amplement pour moi marthe et le chien,syfiztApl@mA@|puRmwamaRtel@Sje~,12
ceux qui sentent de dieu plus de soif dans leurs âmes,s2kisAt@d@dj2|plyd@swafdAl9Rzam,12
entendent de soupirs s'échapper des poitrines,AtAd@d@supiR|sz|eSapedepwatRin,12
ah  ma sœur  c'est alors que mon âme blessée,amas2RsEtalOR|k@mCam@blese,12
que je vous tends les bras que mon âme m'emporte,k@Z@vutAlebRa|k@mCam@mApORt,12
comme au signe de dieu s'ordonnent ses ouvrages,kOmosinj@d@dj2|sz|ORdOn@sezuvRaZ,12
ils versent goutte à goutte en mon âme attendrie,ilvERs@gutagut|AmCamatAdRi,12
de jeunesse et d'amour cette âme encor si pleine,d@Z9nEsedtamuR|sEtamAkorsiplEn,12
sous notre premier toit semblent faire partie,sunOtR@pR@mjetwa|sAbl@fER@paRti,12
ces coupes de bonheur qui semblent déborder,sekup@d@bOn9R|kisAbl@debORde,12
ces pieds qui les premiers frayèrent mon chemin,sepjekilepR@mje|fRejER@mCS@me~,12
 qui de l'âme fidèle accompagnent l'essor,kid@lam@fidEl|akCpanj@lesOR,12
âme qui fus ma mère oh  parle parle-moi,am@kifymamER|opaRl@paRl@mwa,12
son âme pour aimer sur eux se multiplie,sCam@puReme|syR2s@myltipli,12
ils veulent me garder avec eux quelques jours,ilv9l@m@gaRde|avEk2kElk@ZuR,12
ne forment qu'un seul cri de mille cris confus,n@fORm@ke~s9lkRi|d@mil@kRikCfy,12
que son âme travaille et souffre dans mon sein,k@sCam@tRavaj|esufR@dAmCse~,12
où les flambeaux le soir ressuscitent les jours,uleflAbol@swaR|Resysit@leZuR,12
o laurence  un retour au dieu de ton jeune âge ,oloRAse~R@tuR|odj2d@tCZ9naZ,12
qui sait de quels trésors cette âme est encor pleine ,kisEd@kEltRezOR|sEtamEtAkorplEn,12
m'éveillèrent du ciel par des éclats de rire,mevejER@dysjEl|paRdezeklad@RiR,12
o nid dans la montagne où mon âme s'abrite ,onidAlamCtanj|umCam@szabRit,12
oh  d'un peu de repos que mon âme pressée,odte~p2d@R@po|k@mCam@pRese,12
sortent comme un soupir à demi consolé ,sORt@kOme~supiR|ad@mikCsOle,12
un tendre hurlement fut mon unique accueil ,e~tAdRyRl@mA@|fymCynikak9j,12
des gouttes de mes yeux roulèrent sur sa soie ,degut@d@mezj2|RulER@syRsaswa,12
sépare ton instinct de l'âme de ton maître ,sepaR@tCe~ste~|d@lam@d@tCmEtR,12
gazouiller mes oiseaux qui rêvent le printemps ,gazujemezwazo|kiREv@l@pRe~tA,12
ceux-là ne boivent pas et ne sont pas des hommes,s2lan@bwav@paz|en@sCpadeOm,12
et ces mille torrens viennent du même lieu,esemil@toRA|vjEn@dymEm@lj2,12
la répand sur toute âme et sur toute paupière ,laRepAsyRtutam|esyRtut@popjER,12
imitent les vieux mûrs des donjons crénelés,imit@levj2myR|dedCZCkRen@le,12
rendent le ciel plus beau par leur contraste sombre,RAd@l@sjElplybo|paRl9RkCtRast@sCbR,12
